location_aaq,location_lat,location_lon,location_aqi,Date,Benzene,CO,PM2.5,NH3,PM10,NOx,Toluene,Xylene,Ozone,SO2
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"MGBS, Bus stand ",2019-12-01 00:00:00,,,,,110.0,28.4,,,,2.0
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Chikkadapally, Lepakshi Emporium ",2019-12-01 00:00:00,,,,,87.0,20.1,,,,2.0
"Langar House, Police Station ",17.378090000000043,78.42141000000004,"Langar House, Police Station ",2019-12-01 00:00:00,,,,,126.0,33.8,,,,2.0
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,Madhapur,2019-12-01 00:00:00,,,,,107.0,28.4,,,,2.0
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Shameerpet,2019-12-01 00:00:00,,,,,74.0,15.0,,,,2.0
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,"Sainikpuri,  MRO office ",2019-12-01 00:00:00,,,,,59.0,16.4,,,,2.0
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Rajendranagar, NG Ranga Agricultural University ",2019-12-01 00:00:00,,,,,69.0,15.9,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,"Nacharam, Police station ",2019-12-01 00:00:00,,,,,113.0,26.7,,,,2.0
"Abids, Police station ",17.38888000000003,78.47636000000006,"Abids, Police station ",2019-12-01 00:00:00,,,,,100.0,28.5,,,,2.0
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,KBRN Park,2019-12-01 00:00:00,,,,,69.0,16.0,,,,2.0
"KUDA, Warangal ",17.984050000000025,79.60204000000004,"Kuda, warangal",2019-12-01 00:00:00,,,,,90.0,52.0,,,,6.5
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,Balasamudram,2019-12-01 00:00:00,,,,,89.0,48.7,,,,6.7
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,Nakkalagutta,2019-12-01 00:00:00,,,,,86.0,51.0,,,,6.8
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,Sympony Park,2019-12-01 00:00:00,,,,,108.0,30.7,,,,9.2
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,Sangareddy,2019-12-01 00:00:00,,,,,88.0,29.3,,,,8.3
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,2019-12-01 00:00:00,,,,,90.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,MGBS,2019-12-01 00:00:00,,,,,110.0,28.4,,,,2.0
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,Chikkadapally,2019-12-01 00:00:00,,,,,87.0,20.1,,,,2.0
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Langahouse,2019-12-01 00:00:00,,,,,126.0,33.8,,,,2.0
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,"Madhapur, Shilpa Kalavedika ",2019-12-01 00:00:00,,,,,107.0,28.4,,,,2.0
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,"Shameerpet, MRO office",2019-12-01 00:00:00,,,,,74.0,15.0,,,,2.0
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Sainikpuri,2019-12-01 00:00:00,,,,,59.0,16.4,,,,2.0
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,Langahouse,2019-12-01 00:00:00,,,,,69.0,15.9,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,ECIL,2019-12-01 00:00:00,,,,,113.0,26.7,,,,2.0
"Abids, Police station ",17.38888000000003,78.47636000000006,Abids,2019-12-01 00:00:00,,,,,100.0,28.5,,,,2.0
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"KBRN Park, DFO office ",2019-12-01 00:00:00,,,,,69.0,16.0,,,,2.0
"KUDA, Warangal ",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",2019-12-01 00:00:00,,,,,90.0,52.0,,,,6.5
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,Nakkalagutta,2019-12-01 00:00:00,,,,,89.0,48.7,,,,6.7
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,Balasamudram,2019-12-01 00:00:00,,,,,86.0,51.0,,,,6.8
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,ICRISAT,2019-12-01 00:00:00,,,,,108.0,30.7,,,,9.2
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,Pashamylaram,2019-12-01 00:00:00,,,,,88.0,29.3,,,,8.3
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,2019-12-01 00:00:00,,,,,90.0,,,,,
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"Abids, Police station ",2019-12-01 00:00:00,,,,,110.0,28.4,,,,2.0
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Buddha Purnima Project office, Tank Bund",2019-12-01 00:00:00,,,,,87.0,20.1,,,,2.0
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Khairthabad RTA,2019-12-01 00:00:00,,,,,126.0,33.8,,,,2.0
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Komaplly,2019-12-01 00:00:00,,,,,74.0,15.0,,,,2.0
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Nacharam,2019-12-01 00:00:00,,,,,59.0,16.4,,,,2.0
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Langar House, Police Station ",2019-12-01 00:00:00,,,,,69.0,15.9,,,,
"Nacharam, Police station ",17.426580000000058,78.54959000000008,Nacharam,2019-12-01 00:00:00,,,,,113.0,26.7,,,,2.0
"Abids, Police station ",17.38888000000003,78.47636000000006,"MGBS, Bus stand ",2019-12-01 00:00:00,,,,,100.0,28.5,,,,2.0
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"Jubilee Hills, Police station",2019-12-01 00:00:00,,,,,69.0,16.0,,,,2.0
"KUDA, Warangal ",17.984050000000025,79.60204000000004,Balasamudram,2019-12-01 00:00:00,,,,,90.0,52.0,,,,6.5
"Balasamudram, Hanmakonda (SAAQM)",18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",2019-12-01 00:00:00,,,,,89.0,48.7,,,,6.7
"Nakkalagutta, Hanmakonda (SAAQM)",17.999760000000038,79.55354000000005,"Mee-Seva, Warangal",2019-12-01 00:00:00,,,,,86.0,51.0,,,,6.8
"Bollaram, Sangareddy (SAAQM)",17.558130000000062,78.34260000000006,Kukatpally,2019-12-01 00:00:00,,,,,108.0,30.7,,,,9.2
"PETL, Sangareddy (SAAQM)",17.62516000000005,78.08237000000008,ICRISAT,2019-12-01 00:00:00,,,,,88.0,29.3,,,,8.3
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2019-01-01 00:00:00,,,,,,33.0,,,,4.9
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Khairthabad RTA,2019-01-01 00:00:00,,,,,,33.0,,,,4.9
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Abids,2019-01-01 00:00:00,,,,,,33.0,,,,4.9
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2019-02-01 00:00:00,,,,,,28.9,,,,6.0
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Khairthabad RTA,2019-02-01 00:00:00,,,,,,28.9,,,,6.0
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Abids,2019-02-01 00:00:00,,,,,,28.9,,,,6.0
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2019-03-01 00:00:00,,,,,,26.3,,,,4.4
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Khairthabad RTA,2019-03-01 00:00:00,,,,,,26.3,,,,4.4
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Abids,2019-03-01 00:00:00,,,,,,26.3,,,,4.4
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2019-04-01 00:00:00,,,,,,28.5,,,,4.1
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Khairthabad RTA,2019-04-01 00:00:00,,,,,,28.5,,,,4.1
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Abids,2019-04-01 00:00:00,,,,,,28.5,,,,4.1
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2019-05-01 00:00:00,,,,,,25.8,,,,< 4
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Khairthabad RTA,2019-05-01 00:00:00,,,,,,25.8,,,,< 4
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Abids,2019-05-01 00:00:00,,,,,,25.8,,,,< 4
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2019-06-01 00:00:00,,,,,,26.2,,,,4.5
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Khairthabad RTA,2019-06-01 00:00:00,,,,,,26.2,,,,4.5
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Abids,2019-06-01 00:00:00,,,,,,26.2,,,,4.5
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2019-07-01 00:00:00,,,,,,24.4,,,,2.0
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Khairthabad RTA,2019-07-01 00:00:00,,,,,,24.4,,,,2.0
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Abids,2019-07-01 00:00:00,,,,,,24.4,,,,2.0
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2019-08-01 00:00:00,,,,,,19.8,,,,4.0
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Khairthabad RTA,2019-08-01 00:00:00,,,,,,19.8,,,,4.0
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Abids,2019-08-01 00:00:00,,,,,,19.8,,,,4.0
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2019-09-01 00:00:00,,,,,,23.5,,,,2.0
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Khairthabad RTA,2019-09-01 00:00:00,,,,,,23.5,,,,2.0
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Abids,2019-09-01 00:00:00,,,,,,23.5,,,,2.0
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2019-10-01 00:00:00,,,,,,26.1,,,,2.0
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Khairthabad RTA,2019-10-01 00:00:00,,,,,,26.1,,,,2.0
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Abids,2019-10-01 00:00:00,,,,,,26.1,,,,2.0
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2019-11-01 00:00:00,,,,,,24.2,,,,2
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Khairthabad RTA,2019-11-01 00:00:00,,,,,,24.2,,,,2
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Abids,2019-11-01 00:00:00,,,,,,24.2,,,,2
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",2019-12-01 00:00:00,,,,,,32.0,,,,2.0
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Khairthabad RTA,2019-12-01 00:00:00,,,,,,32.0,,,,2.0
"Buddha Purnima Project office, Tank Bund",17.409060000000068,78.47374000000008,Abids,2019-12-01 00:00:00,,,,,,32.0,,,,2.0
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,"Rajendranagar, NG Ranga Agricultural University ",2019-01-01 00:00:00,,,,,,,,,,< 4
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Langahouse,2019-01-01 00:00:00,,,,,,,,,,< 4
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Charminar ,2019-01-01 00:00:00,,,,,,,,,,< 4
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,"Rajendranagar, NG Ranga Agricultural University ",2019-02-01 00:00:00,,,,,,,,,,4.1
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Langahouse,2019-02-01 00:00:00,,,,,,,,,,4.1
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Charminar ,2019-02-01 00:00:00,,,,,,,,,,4.1
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,"Rajendranagar, NG Ranga Agricultural University ",2019-03-01 00:00:00,,,,,,,,,,4.0
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Langahouse,2019-03-01 00:00:00,,,,,,,,,,4.0
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Charminar ,2019-03-01 00:00:00,,,,,,,,,,4.0
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,"Rajendranagar, NG Ranga Agricultural University ",2019-04-01 00:00:00,,,,,,,,,,< 4
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Langahouse,2019-04-01 00:00:00,,,,,,,,,,< 4
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Charminar ,2019-04-01 00:00:00,,,,,,,,,,< 4
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,"Rajendranagar, NG Ranga Agricultural University ",2019-05-01 00:00:00,,,,,,,,,,< 4
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Langahouse,2019-05-01 00:00:00,,,,,,,,,,< 4
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Charminar ,2019-05-01 00:00:00,,,,,,,,,,< 4
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,"Rajendranagar, NG Ranga Agricultural University ",2019-06-01 00:00:00,,,,,,,,,,< 4
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Langahouse,2019-06-01 00:00:00,,,,,,,,,,< 4
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Charminar ,2019-06-01 00:00:00,,,,,,,,,,< 4
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,"Rajendranagar, NG Ranga Agricultural University ",2019-07-01 00:00:00,,,,,,,,,,2.0
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Langahouse,2019-07-01 00:00:00,,,,,,,,,,2.0
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Charminar ,2019-07-01 00:00:00,,,,,,,,,,2.0
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,"Rajendranagar, NG Ranga Agricultural University ",2019-08-01 00:00:00,,,,,,,,,,4.0
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Langahouse,2019-08-01 00:00:00,,,,,,,,,,4.0
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Charminar ,2019-08-01 00:00:00,,,,,,,,,,4.0
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,"Rajendranagar, NG Ranga Agricultural University ",2019-09-01 00:00:00,,,,,,,,,,2.0
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Langahouse,2019-09-01 00:00:00,,,,,,,,,,2.0
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Charminar ,2019-09-01 00:00:00,,,,,,,,,,2.0
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,"Rajendranagar, NG Ranga Agricultural University ",2019-10-01 00:00:00,,,,,,,,,,2.0
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Langahouse,2019-10-01 00:00:00,,,,,,,,,,2.0
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Charminar ,2019-10-01 00:00:00,,,,,,,,,,2.0
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,"Rajendranagar, NG Ranga Agricultural University ",2019-11-01 00:00:00,,,,,,,,,,2
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Langahouse,2019-11-01 00:00:00,,,,,,,,,,2
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Charminar ,2019-11-01 00:00:00,,,,,,,,,,2
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,"Rajendranagar, NG Ranga Agricultural University ",2019-12-01 00:00:00,,,,,,,,,,2.0
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Langahouse,2019-12-01 00:00:00,,,,,,,,,,2.0
"Rajendranagar, NG Ranga Agricultural University ",17.314230000000066,78.42445000000004,Charminar ,2019-12-01 00:00:00,,,,,,,,,,2.0
HCU,17.802515696000057,79.01075984700003,R C Puram,2020-01-01 00:00:00,0.1,0.63,39.225806451612904,23.644140322580643,94.03225806451613,38.66145290322581,,,27.8,3.4032258064516125
Sanathnagar,17.45876000000004,78.44310000000007,Sanathnagar,2020-01-01 00:00:00,1.6,0.71,57.77272727272727,,,40.39134857142857,,,34.5,15.327272727272726
Zoopark,16.777300000000025,78.01248000000004,Zoopark,2020-01-01 00:00:00,0.6,0.87,73.19354838709677,16.153847096774193,124.93548387096774,59.92594129032257,,,24.9,1.8774193548387093
Pashamylaram,17.56176000000005,78.17238000000003,Pashamylaram,2020-01-01 00:00:00,0.0,0.57,55.142857142857146,3.7729175833333333,116.39285714285714,64.21612107142859,,,19.7,10.132142857142854
Bollaram,18.168900000000065,78.08390000000009,Boallaram,2020-01-01 00:00:00,0.2,0.5,,,,,,,31.5,
ICRISAT,17.516590000000065,78.27499000000006,ICRISAT,2020-01-01 00:00:00,0.6,0.56,49.70967741935484,12.69320619354839,102.89655172413794,23.41553580645161,,,29.5,8.796774193548389
HCU,17.802515696000057,79.01075984700003,BPPA,2020-01-01 00:00:00,0.1,0.63,39.225806451612904,23.644140322580643,94.03225806451613,38.66145290322581,,,27.8,3.4032258064516125
Sanathnagar,17.45876000000004,78.44310000000007,Panjagutta,2020-01-01 00:00:00,1.6,0.71,57.77272727272727,,,40.39134857142857,,,34.5,15.327272727272726
Zoopark,16.777300000000025,78.01248000000004,Balanagar,2020-01-01 00:00:00,0.6,0.87,73.19354838709677,16.153847096774193,124.93548387096774,59.92594129032257,,,24.9,1.8774193548387093
Pashamylaram,17.56176000000005,78.17238000000003,Sangareddy,2020-01-01 00:00:00,0.0,0.57,55.142857142857146,3.7729175833333333,116.39285714285714,64.21612107142859,,,19.7,10.132142857142854
Bollaram,18.168900000000065,78.08390000000009,Bollaram,2020-01-01 00:00:00,0.2,0.5,,,,,,,31.5,
ICRISAT,17.516590000000065,78.27499000000006,Sympony Park,2020-01-01 00:00:00,0.6,0.56,49.70967741935484,12.69320619354839,102.89655172413794,23.41553580645161,,,29.5,8.796774193548389
HCU,17.802515696000057,79.01075984700003,IITH ,2020-01-01 00:00:00,0.1,0.63,39.225806451612904,23.644140322580643,94.03225806451613,38.66145290322581,,,27.8,3.4032258064516125
Sanathnagar,17.45876000000004,78.44310000000007,"Kukatpally, JNTU",2020-01-01 00:00:00,1.6,0.71,57.77272727272727,,,40.39134857142857,,,34.5,15.327272727272726
Zoopark,16.777300000000025,78.01248000000004,"Balanagar , CITD office ",2020-01-01 00:00:00,0.6,0.87,73.19354838709677,16.153847096774193,124.93548387096774,59.92594129032257,,,24.9,1.8774193548387093
Pashamylaram,17.56176000000005,78.17238000000003,ICRISAT,2020-01-01 00:00:00,0.0,0.57,55.142857142857146,3.7729175833333333,116.39285714285714,64.21612107142859,,,19.7,10.132142857142854
ICRISAT,17.516590000000065,78.27499000000006,Pashamylaram,2020-01-01 00:00:00,0.6,0.56,49.70967741935484,12.69320619354839,102.89655172413794,23.41553580645161,,,29.5,8.796774193548389
HCU,17.802515696000057,79.01075984700003,R C Puram,2020-02-01 00:00:00,0.5366378024137931,-,33.172413793103445,34.44166689655172,91.13793103448276,48.52988137931034,,,31.393103448275863,3.844827586206896
Sanathnagar,17.45876000000004,78.44310000000007,Sanathnagar,2020-02-01 00:00:00,5.255302722222224,0.6944827586206895,52.310344827586206,,,38.65895999999999,,,34.265517241379314,11.775862068965516
Zoopark,16.777300000000025,78.01248000000004,Zoopark,2020-02-01 00:00:00,0.694014046875,0.9137500000000001,63.8125,14.900079624999998,117.8125,66.758565,,,22.025,2.16875
Pashamylaram,17.56176000000005,78.17238000000003,Pashamylaram,2020-02-01 00:00:00,0.0,0.553103448275862,47.5,5.367573851851852,110.5,73.0883848275862,,,21.38275862068965,6.044827586206897
Bollaram,18.168900000000065,78.08390000000009,Boallaram,2020-02-01 00:00:00,0.2538935034482759,0.4289655172413794,,,,,,,26.044827586206885,
ICRISAT,17.516590000000065,78.27499000000006,ICRISAT,2020-02-01 00:00:00,0.6961492989655171,0.5748275862068964,41.793103448275865,12.98123275862069,103.51724137931,24.844549310344824,,,28.465517241379303,8.927586206896551
HCU,17.802515696000057,79.01075984700003,BPPA,2020-02-01 00:00:00,0.5366378024137931,-,33.172413793103445,34.44166689655172,91.13793103448276,48.52988137931034,,,31.393103448275863,3.844827586206896
Sanathnagar,17.45876000000004,78.44310000000007,Panjagutta,2020-02-01 00:00:00,5.255302722222224,0.6944827586206895,52.310344827586206,,,38.65895999999999,,,34.265517241379314,11.775862068965516
Zoopark,16.777300000000025,78.01248000000004,Balanagar,2020-02-01 00:00:00,0.694014046875,0.9137500000000001,63.8125,14.900079624999998,117.8125,66.758565,,,22.025,2.16875
Pashamylaram,17.56176000000005,78.17238000000003,Sangareddy,2020-02-01 00:00:00,0.0,0.553103448275862,47.5,5.367573851851852,110.5,73.0883848275862,,,21.38275862068965,6.044827586206897
Bollaram,18.168900000000065,78.08390000000009,Bollaram,2020-02-01 00:00:00,0.2538935034482759,0.4289655172413794,,,,,,,26.044827586206885,
ICRISAT,17.516590000000065,78.27499000000006,Sympony Park,2020-02-01 00:00:00,0.6961492989655171,0.5748275862068964,41.793103448275865,12.98123275862069,103.51724137931,24.844549310344824,,,28.465517241379303,8.927586206896551
HCU,17.802515696000057,79.01075984700003,IITH ,2020-02-01 00:00:00,0.5366378024137931,-,33.172413793103445,34.44166689655172,91.13793103448276,48.52988137931034,,,31.393103448275863,3.844827586206896
Sanathnagar,17.45876000000004,78.44310000000007,"Kukatpally, JNTU",2020-02-01 00:00:00,5.255302722222224,0.6944827586206895,52.310344827586206,,,38.65895999999999,,,34.265517241379314,11.775862068965516
Zoopark,16.777300000000025,78.01248000000004,"Balanagar , CITD office ",2020-02-01 00:00:00,0.694014046875,0.9137500000000001,63.8125,14.900079624999998,117.8125,66.758565,,,22.025,2.16875
Pashamylaram,17.56176000000005,78.17238000000003,ICRISAT,2020-02-01 00:00:00,0.0,0.553103448275862,47.5,5.367573851851852,110.5,73.0883848275862,,,21.38275862068965,6.044827586206897
ICRISAT,17.516590000000065,78.27499000000006,Pashamylaram,2020-02-01 00:00:00,0.6961492989655171,0.5748275862068964,41.793103448275865,12.98123275862069,103.51724137931,24.844549310344824,,,28.465517241379303,8.927586206896551
HCU,17.802515696000057,79.01075984700003,R C Puram,2020-03-01 00:00:00,4.1,0.3795238095238095,26.548387096774192,14.258599129032257,73.48387096774194,26.51811512903226,,,32.7,2.835483870967743
Sanathnagar,17.45876000000004,78.44310000000007,Sanathnagar,2020-03-01 00:00:00,2.1,0.59,39.2,,,24.684858032258063,,,34.6,9.522580645161291
Zoopark,16.777300000000025,78.01248000000004,Zoopark,2020-03-01 00:00:00,1.1,0.75,49.903225806451616,12.880543258064515,95.96666666666667,36.90716967741936,,,27.6,2.0322580645161294
Pashamylaram,17.56176000000005,78.17238000000003,Pashamylaram,2020-03-01 00:00:00,3.3,0.45,33.56666666666667,5.675446558064516,81,51.626486451612905,,,21.3,4.86451612903226
Bollaram,18.168900000000065,78.08390000000009,Boallaram,2020-03-01 00:00:00,0.2,0.38,,,,,,,23.5,
ICRISAT,17.516590000000065,78.27499000000006,ICRISAT,2020-03-01 00:00:00,0.5,0.49,33.58620689655172,11.149165103448277,78.24137931034483,12.887591586206897,,,22.5,6.86206896551724
HCU,17.802515696000057,79.01075984700003,BPPA,2020-03-01 00:00:00,4.1,0.3795238095238095,26.548387096774192,14.258599129032257,73.48387096774194,26.51811512903226,,,32.7,2.835483870967743
Sanathnagar,17.45876000000004,78.44310000000007,Panjagutta,2020-03-01 00:00:00,2.1,0.59,39.2,,,24.684858032258063,,,34.6,9.522580645161291
Zoopark,16.777300000000025,78.01248000000004,Balanagar,2020-03-01 00:00:00,1.1,0.75,49.903225806451616,12.880543258064515,95.96666666666667,36.90716967741936,,,27.6,2.0322580645161294
Pashamylaram,17.56176000000005,78.17238000000003,Sangareddy,2020-03-01 00:00:00,3.3,0.45,33.56666666666667,5.675446558064516,81,51.626486451612905,,,21.3,4.86451612903226
Bollaram,18.168900000000065,78.08390000000009,Bollaram,2020-03-01 00:00:00,0.2,0.38,,,,,,,23.5,
ICRISAT,17.516590000000065,78.27499000000006,Sympony Park,2020-03-01 00:00:00,0.5,0.49,33.58620689655172,11.149165103448277,78.24137931034483,12.887591586206897,,,22.5,6.86206896551724
HCU,17.802515696000057,79.01075984700003,IITH ,2020-03-01 00:00:00,4.1,0.3795238095238095,26.548387096774192,14.258599129032257,73.48387096774194,26.51811512903226,,,32.7,2.835483870967743
Sanathnagar,17.45876000000004,78.44310000000007,"Kukatpally, JNTU",2020-03-01 00:00:00,2.1,0.59,39.2,,,24.684858032258063,,,34.6,9.522580645161291
Zoopark,16.777300000000025,78.01248000000004,"Balanagar , CITD office ",2020-03-01 00:00:00,1.1,0.75,49.903225806451616,12.880543258064515,95.96666666666667,36.90716967741936,,,27.6,2.0322580645161294
Pashamylaram,17.56176000000005,78.17238000000003,ICRISAT,2020-03-01 00:00:00,3.3,0.45,33.56666666666667,5.675446558064516,81,51.626486451612905,,,21.3,4.86451612903226
ICRISAT,17.516590000000065,78.27499000000006,Pashamylaram,2020-03-01 00:00:00,0.5,0.49,33.58620689655172,11.149165103448277,78.24137931034483,12.887591586206897,,,22.5,6.86206896551724
HCU,17.802515696000057,79.01075984700003,R C Puram,2020-04-01 00:00:00,2.5,0.45,23.3,11.976003928571426,55.06666666666667,40.64001714285714,,,19.9,4.2666666666666675
Sanathnagar,17.45876000000004,78.44310000000007,Sanathnagar,2020-04-01 00:00:00,1.0,0.45,31.75,,,12.790349500000001,,,44.2,5.993333333333338
Zoopark,16.777300000000025,78.01248000000004,Zoopark,2020-04-01 00:00:00,0.5,0.51,42.57142857142857,14.305557782608687,77.8,39.72671173913044,,,21.9,3.1130434782608694
