District,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Mulugu,2020-11,127.2,19.508888888888887,31.83555555555556,54.63851851851852,96.47555555555556,0.0,5.7770370370370365
Mulugu,2020-12,0.0,15.038709677419355,30.89856630824373,45.297491039426525,98.31505376344087,0.007885304659498209,5.240143369175628
Mulugu,2021-01,0.0,17.4831541218638,32.28960573476702,43.18673835125448,98.61397849462365,,
Mulugu,2021-02,90.5,16.280555555555555,33.58095238095238,30.54126984126984,95.94880952380952,,
Mulugu,2021-03,0.4,21.04193548387097,36.921505376344086,28.399283154121864,88.9820788530466,,
Mulugu,2021-04,453.4,24.073333333333334,38.37777777777778,33.33296296296296,86.43555555555555,0.003703703703703704,9.928148148148148
Mulugu,2021-05,427.8,26.253191489361704,38.56382978723404,24.30425531914894,56.10921985815603,0.05815602836879433,7.595035460992907
Mulugu,2021-06,1819.2,25.34962962962963,34.14037037037037,58.376296296296296,94.61222222222221,0.0059259259259259265,9.573333333333334
Mulugu,2021-07,3874.6,25.280286738351254,32.17240143369176,71.27741935483871,97.27777777777777,0.04014336917562725,9.307526881720431
Mulugu,2021-08,1809.6,25.136917562724015,32.47491039426523,72.03297491039427,98.06129032258065,0.001075268817204301,8.545878136200718
Mulugu,2021-09,3262.4,24.687037037037037,31.78851851851852,77.48222222222222,99.60444444444445,0.027407407407407408,8.322592592592592
Mulugu,2021-10,525.8,23.22437275985663,33.44086021505376,61.861648745519716,99.68172043010753,0.011111111111111112,4.436200716845878
Mulugu,2021-11,239.3,21.224814814814813,32.32703703703704,57.66111111111111,98.93296296296297,0.0,0.0
Mulugu,2021-12,0.0,16.02652329749104,30.742652329749106,47.602867383512546,98.61648745519713,0.0,5.057706093189964
Mulugu,2022-01,655.8,16.025089605734767,29.906451612903226,48.812544802867386,98.05555555555556,0.0014336917562724014,5.501433691756273
Mulugu,2022-02,0.0,11.214285714285714,36.70357142857143,13.310714285714287,100.0,0.0,64.85714285714285
Mulugu,2022-03,23.0,21.500716845878134,37.3505376344086,27.131182795698926,91.9989247311828,0.0007168458781362007,7.225806451612903
Mulugu,2022-04,95.5,26.062962962962963,39.3262962962963,31.96740740740741,86.63740740740741,0.008518518518518519,9.056296296296296
Mulugu,2022-05,140.3,27.40430107526882,40.32437275985663,30.300000000000004,79.5652329749104,0.05611510791366906,10.661151079136692
Mulugu,2022-06,2103.8,26.597037037037037,37.14296296296296,45.047407407407405,87.71222222222222,0.001851851851851852,9.65925925925926
Mulugu,2022-07,7992.2,24.244086021505378,30.662724014336916,76.4078853046595,99.13082437275986,0.21135531135531135,9.512820512820513
Mulugu,2022-08,2749.5,24.932616487455196,32.71397849462366,68.47670250896057,97.96559139784947,0.06037735849056604,9.736981132075472
Mulugu,2022-09,3424.7,24.384444444444444,32.75666666666666,68.80740740740741,99.0537037037037,0.0026119402985074623,7.885074626865671
Nagarkurnool,2019-01,776.2,14.74552995391705,30.17041474654378,30.866635944700462,86.75917050691244,0.12797783933518006,9.20960295475531
Nagarkurnool,2019-02,0.0,19.353775510204084,33.47255102040816,29.61438775510204,83.5754081632653,0.1140081799591002,10.222494887525563
Nagarkurnool,2019-03,0.0,21.938341013824882,36.955944700460826,22.183210332103318,71.40452029520296,0.09705069124423962,10.689400921658986
Nagarkurnool,2019-04,441.2,24.531904761904762,39.13333333333333,20.793809523809525,63.43866666666667,0.07828571428571429,12.694761904761904
Nagarkurnool,2019-05,723.1,27.7310599078341,40.27917050691244,20.58884792626728,58.83557603686636,0.17091595845136923,12.785646836638339
Nagarkurnool,2019-06,1676.9,26.155166666666666,36.725,40.65266666666666,77.49533333333333,1.5432387312186977,16.475292153589315
Nagarkurnool,2019-07,2478.0,24.076612903225808,32.306451612903224,58.920967741935485,90.12596774193548,2.136774193548387,16.511451612903226
Nagarkurnool,2019-08,1956.2,23.624193548387098,30.846935483870965,68.34903225806453,92.79693548387097,2.1361290322580646,15.731451612903227
Nagarkurnool,2019-09,2928.1,23.338318965517242,30.509698275862068,75.28613505747127,96.36556034482759,0.9532758620689655,12.387758620689654
Nagarkurnool,2019-10,2119.5,22.423454301075267,31.283051075268816,70.13810483870968,97.56095430107527,0.24435483870967742,8.970967741935484
Nagarkurnool,2019-11,102.3,19.823,31.246166666666667,53.36066666666667,95.94916666666667,0.24516666666666664,8.629
Nagarkurnool,2019-12,24.900000000000002,17.903440860215053,29.285201612903226,50.70146505376344,95.07022849462365,0.261389337641357,9.980129240710824
Nagarkurnool,2020-01,71.0,18.25709677419355,31.017096774193547,43.62177419354839,91.86887096774193,10.418739903069467,0.0
Nagarkurnool,2020-02,34.3,18.681896551724137,32.62189655172414,35.19586206896552,87.90103448275862,11.885172413793104,0.0
Nagarkurnool,2020-03,27.4,21.77725806451613,35.876612903225805,31.30709677419355,82.15564516129032,12.200162337662338,0.0
Nagarkurnool,2020-04,469.0,23.885333333333335,37.979166666666664,27.932833333333335,74.02366666666666,12.795392491467577,
Nagarkurnool,2020-05,292.3,27.35241935483871,39.40129032258064,28.46,71.90225806451613,14.181451612903226,
Nagarkurnool,2020-06,2275.3,25.014333333333333,34.2335,53.15833333333333,87.39816666666667,15.573500000000001,1.5461666666666667
Nagarkurnool,2020-07,3735.8,23.985658602150536,31.68790322580645,69.6125,95.81135752688172,12.883225806451614,0.9520967741935483
Nagarkurnool,2020-08,4852.5,23.456720430107527,29.63404569892473,80.97944892473117,97.19294354838709,13.097389885807504,1.8277324632952694
Nagarkurnool,2020-09,6019.3,23.459833333333332,31.002166666666664,75.74983333333334,97.8865,10.282203389830508,0.6467796610169492
Nagarkurnool,2020-10,2974.8,22.58274193548387,31.381290322580647,66.51483870967742,97.06548387096774,0.1874193548387097,8.34032258064516
Nagarkurnool,2020-11,460.5,19.323666666666668,30.348333333333333,54.165333333333336,94.18166666666667,0.36863406408094435,9.620741989881957
Nagarkurnool,2020-12,0.0,16.298387096774192,29.739193548387096,43.16129032258065,95.72887096774194,0.04116693679092382,9.178768233387359
Nagarkurnool,2021-01,31.4,17.43548387096774,31.091451612903228,42.90387096774194,96.74596774193549,,
Nagarkurnool,2021-02,24.0,16.733035714285716,32.00035714285715,29.974285714285713,87.65982142857143,,
Nagarkurnool,2021-03,0.0,19.894516129032258,35.946774193548386,19.236129032258063,78.40290322580645,,
Nagarkurnool,2021-04,242.5,23.573333333333334,37.433499999999995,26.409666666666666,77.50433333333334,0.03216666666666667,11.718333333333334
Nagarkurnool,2021-05,1142.6,25.234574468085107,36.42521276595745,24.666914893617022,54.92170212765958,0.23031914893617023,9.41095744680851
Nagarkurnool,2021-06,1812.3,24.194333333333333,33.046,50.724666666666664,87.61533333333333,1.2585,15.873666666666669
Nagarkurnool,2021-07,3533.2,23.39532258064516,30.509677419354837,68.67548387096775,94.88370967741936,1.2198387096774193,14.588387096774193
Nagarkurnool,2021-08,2228.9,23.48516129032258,30.861451612903224,65.38499999999999,94.25290322580646,0.6480645161290323,12.25516129032258
Nagarkurnool,2021-09,2315.3,22.844666666666665,30.096500000000002,74.92766666666667,98.41866666666667,0.468,11.577833333333333
Nagarkurnool,2021-10,1556.2,21.93032258064516,32.237258064516126,56.480483870967745,96.03,0.02467741935483871,7.977903225806452
Nagarkurnool,2021-11,789.3,21.002333333333333,29.194833333333335,67.93833333333333,96.35266666666666,0.0,0.0
Nagarkurnool,2021-12,41.8,16.761451612903226,30.070645161290322,47.02193548387096,94.8616129032258,0.007580645161290323,8.360161290322582
Nagarkurnool,2022-01,296.7,17.022258064516127,30.081612903225803,44.137258064516125,92.31870967741935,0.04548387096774193,8.966774193548387
Nagarkurnool,2022-02,0.0,11.214285714285714,36.70357142857143,13.310714285714285,100.0,0.0,64.85714285714286
Nagarkurnool,2022-03,82.1,20.38596774193548,36.26693548387097,23.128064516129033,76.59919354838709,0.029193548387096778,10.12516129032258
Nagarkurnool,2022-04,154.5,24.210333333333335,38.562333333333335,25.453166666666664,77.96833333333333,0.02983333333333333,10.3095
Nagarkurnool,2022-05,496.8,25.820806451612903,37.38129032258065,33.63241935483871,76.9175806451613,0.5071312803889789,12.46904376012966
Nagarkurnool,2022-06,1975.8999999999999,24.707833333333333,34.99216666666666,43.10333333333333,83.96416666666667,0.6585000000000001,13.468333333333334
Nagarkurnool,2022-07,4433.5,23.137096774193548,29.971935483870965,69.5008064516129,95.82032258064515,1.1080645161290323,12.62774193548387
Nagarkurnool,2022-08,3568.1,22.989354838709676,30.844032258064516,69.95016129032258,96.93241935483871,0.5468189233278956,11.356280587275693
Nagarkurnool,2022-09,3249.9,22.557833333333335,31.191666666666666,68.32816666666668,96.98783333333333,0.343630017452007,10.703839441535777
Nalgonda,2019-01,2051.5,16.599833147942157,30.340378197997776,41.50344827586207,89.20066740823137,0.1859437751004016,7.570166379804934
Nalgonda,2019-02,19.400000000000002,20.388731527093597,33.07604679802956,42.23257389162561,88.2759236453202,0.18489616110761486,8.301825047199497
Nalgonda,2019-03,1.5,22.115406006674082,36.22352614015573,34.52569521690767,85.1389321468298,0.17283040272263187,8.973681225184345
Nalgonda,2019-04,988.4,24.8583908045977,39.48827586206897,27.737126436781608,79.10758620689656,0.13015222482435598,10.129918032786886
Nalgonda,2019-05,250.8,28.76484983314794,41.90222469410456,23.04655172413793,65.59477196885427,0.23354143019296253,10.425198637911464
Nalgonda,2019-06,1296.4,28.196774193548386,38.64204301075269,38.77204301075269,73.79247311827957,1.3146236559139783,14.369784946236559
Nalgonda,2019-07,2980.5,26.181685744016647,34.46763787721124,54.49687825182102,84.58584807492196,2.118106139438085,15.495005202913632
Nalgonda,2019-08,4424.7,25.58709677419355,33.08116545265349,63.31082206035379,89.26774193548387,1.7636836628511967,14.129032258064516
Nalgonda,2019-09,5971.5,24.881878012606602,32.55507971820541,71.33832962550983,93.58791249536523,0.82508398656215,11.321948488241881
Nalgonda,2019-10,3504.9,23.819805757891086,32.79634061741242,72.10006070065904,96.70600936524454,0.13714880332986473,6.98054110301769
Nalgonda,2019-11,0.6,20.96247311827957,32.28720430107527,59.26913978494624,95.62763440860215,0.07666666666666666,6.4853763440860215
Nalgonda,2019-12,275.8,19.351066597294484,30.27586715227194,57.446427332639615,95.70935657301422,0.1294557097118463,7.169583778014941
Nalgonda,2020-01,205.2,19.661394380853277,31.0054110301769,55.085639958376696,94.84890738813736,7.991559829059829,0.0
Nalgonda,2020-02,363.8,19.847608453837598,32.39332591768632,46.17196885428253,92.92402669632925,9.458129175946548,0.0
Nalgonda,2020-03,528.8,22.577523413111344,35.42996878251821,43.784287200832466,90.24526534859521,10.768574401664933,0.0
Nalgonda,2020-04,481.6,24.239892473118278,38.23634408602151,32.23408602150538,83.51709677419355,10.658064516129032,
Nalgonda,2020-05,479.0,27.992715920915714,40.5996878251821,29.801352757544223,78.23340270551509,12.453510638297871,
Nalgonda,2020-06,3297.5,26.932365591397847,36.31967741935484,50.49903225806452,86.49774193548386,14.10483870967742,0.7656989247311828
Nalgonda,2020-07,4870.6,25.682639611515782,34.027688172043014,64.61204474505723,94.61616371834894,11.552237252861604,0.5357960457856399
Nalgonda,2020-08,5368.3,25.192967395074575,31.785293097467918,74.7977193895248,95.34306278182449,12.28324661810614,1.065556711758585
Nalgonda,2020-09,6179.8,24.816021505376344,33.25236559139785,71.35086021505377,96.6310752688172,10.099347116430902,0.3546245919477693
Nalgonda,2020-10,6187.0,23.782934443288244,32.93891779396462,65.81446409989594,96.11592091571279,0.09546413502109705,7.543459915611814
Nalgonda,2020-11,842.2,20.338387096774195,31.5905376344086,54.189462365591396,93.58,0.07787513691128148,7.385761226725082
Nalgonda,2020-12,0.0,17.14828303850156,30.555463059313215,46.563891779396464,94.97762747138397,0.016159496327387196,7.261175236096537
Nalgonda,2021-01,18.4,18.446409989594173,31.399063475546306,49.63465140478668,97.57200832466181,,
Nalgonda,2021-02,8.5,17.44009216589862,32.59596774193548,38.03133640552995,93.97465437788019,,
Nalgonda,2021-03,0.0,19.936212278876173,35.630072840790845,30.11873048907388,88.53204994797086,,
Nalgonda,2021-04,667.4,24.10483870967742,38.42258064516129,32.20741935483871,86.8825806451613,0.024516129032258065,9.621182795698925
Nalgonda,2021-05,914.9,26.625669183253258,38.56286890871654,23.787302676733013,54.309128345916264,0.15579958819492107,8.162594371997255
Nalgonda,2021-06,4134.1,25.84548387096774,35.052258064516124,49.15795698924731,85.83139784946236,0.44473118279569895,13.166559139784946
Nalgonda,2021-07,6791.7,24.921748178980227,32.88709677419355,63.94724245577524,93.60718002081165,0.3054110301768991,12.739854318418315
Nalgonda,2021-08,6061.3,24.952445369406867,33.11488033298647,62.5735691987513,92.95931321540061,0.16586888657648283,11.200520291363164
Nalgonda,2021-09,5479.3,24.28505376344086,32.186236559139786,68.35709677419355,96.23698924731183,0.11451612903225807,10.145268817204302
Nalgonda,2021-10,1668.6,23.15702393340271,33.60187304890739,55.875338189386056,95.40052029136315,0.014880332986472426,6.618210197710718
Nalgonda,2021-11,2120.5,22.07677419354839,30.689354838709676,65.7405376344086,96.4241935483871,0.0,0.0
Nalgonda,2021-12,130.4,17.79209157127992,30.953381893860563,48.41508844953174,96.18668054110302,0.0022892819979188346,6.227887617065557
Nalgonda,2022-01,1523.5,18.061706555671176,30.18449531737773,51.60707596253902,95.38574401664933,0.011966701352757543,6.903954214360041
Nalgonda,2022-02,0.0,11.214285714285714,36.70357142857143,13.310714285714287,100.0,0.0,64.85714285714285
Nalgonda,2022-03,13.0,21.2417273673257,35.94255983350676,33.777523413111346,89.33558792924038,0.00967741935483871,7.857336108220603
Nalgonda,2022-04,3.4,24.631397849462367,38.56344086021505,34.151935483870965,86.98430107526882,0.017204301075268817,8.312043010752689
Nalgonda,2022-05,1196.5,26.777523413111343,39.142559833506766,34.86482830385015,80.97023933402706,0.2925078043704475,11.852029136316336
Nalgonda,2022-06,2874.8,26.616666666666667,37.685053763440855,39.19849462365591,79.5831182795699,0.293756727664155,12.8502691065662
Nalgonda,2022-07,7686.5,24.42226847034339,31.88241415192508,64.18511966701352,94.33007284079083,0.5710416666666667,12.417499999999999
Nalgonda,2022-08,4026.5,24.630489073881375,32.95972944849115,61.79094693028095,93.00145681581685,0.3405235602094241,10.917801047120419
Nalgonda,2022-09,4226.5,23.960860215053764,32.894731182795695,64.31043010752688,95.2347311827957,0.10957562568008705,8.975081610446138
Narayanpet,2019-06,686.3,25.809696969696972,36.97848484848485,40.470303030303036,79.21151515151514,1.4096969696969697,15.387575757575757
Narayanpet,2019-07,1863.5,23.969794721407624,32.41407624633431,60.45659824046921,91.17214076246334,0.9548387096774195,14.94017595307918
Narayanpet,2019-08,1286.3,23.447214076246333,31.198826979472138,68.41818181818181,92.16129032258064,0.8730205278592374,13.311730205278593
Narayanpet,2019-09,2215.9,23.23740856844305,30.922936259143153,74.332131661442,96.95961337513062,0.10031347962382445,10.274294670846395
Narayanpet,2019-10,1596.6,22.460557184750733,31.458162267839686,69.17043010752688,96.09833822091886,0.025219941348973606,7.764516129032257
Narayanpet,2019-11,18.9,20.026363636363637,32.21575757575758,47.89727272727273,92.88969696969697,0.04969696969696969,7.056666666666666
Narayanpet,2019-12,61.5,18.362463343108505,30.20019550342131,47.65351906158358,93.4718963831867,0.07964601769911504,7.507079646017699
Narayanpet,2020-01,129.2,18.45102639296188,31.529618768328447,42.47478005865103,90.35894428152493,8.182991202346042,0.0
Narayanpet,2020-02,0.0,19.000313479623827,33.251724137931035,32.84263322884012,80.21097178683385,9.286206896551725,0.0
