location_aaq,lat_aaq,lon_aaq,location_aqi,lat_aqi,lon_aqi,Date,Benzene,CO,PM2.5,NH3,PM10,NOx,Toluene,Xylene,Ozone,SO2,aqi,altitude
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Jeedimetla,,,2019-03-01,,,,90.0,178.0,,,,,6.1,,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,,,2019-03-01,,,,57.0,118.0,37.1,,,,5.3,,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",17.98981,79.5995,2019-03-01,,,,67.0,,,,,,,92.1481481481481,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",17.98405,79.60204,2019-03-01,,,,68.0,92.0,54.6,,,,10.2,90.4074074074074,268.0
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,,,2019-03-01,,,,70.0,105.0,57.8,,,,10.4,,279.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,"Marketing Office Building, Beat Market, Hyd Road Nalgonda ",,,2019-03-01,,,,,62.0,26.4,,,,6.1,,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Nacharam, Police station ",17.4265800000001,78.5495900000001,2019-03-01,,,,50.0,111.0,57.4,,,,5.5,88.8261911082238,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Komaplly,,,2019-03-01,,,,90.0,178.0,,,,,6.1,,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,17.45876,78.4431000000001,2019-03-01,,,,57.0,118.0,37.1,,,,5.3,88.6774193548387,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,Balasamudram,18.0009900000001,79.5601800000001,2019-03-01,,,,67.0,,,,,,,89.0,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,18.0009900000001,79.5601800000001,2019-03-01,,,,68.0,92.0,54.6,,,,10.2,89.0,268.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Nalgonda,17.0571200000001,79.2684800000001,2019-03-01,,,,,62.0,26.4,,,,6.1,56.9259259259259,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Paradise, HMWS &SB Pump house ",17.43406,78.5154400000001,2019-04-01,,,,76.0,120.0,70.5,,,,5.5,112.888888888889,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,"Jeedimetla, Industrial Association building",17.53245,78.4576500000001,2019-04-01,,,,96.0,128.0,,,,,6.0,121.333333333333,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,"Kukatpally, JNTU",17.48735,78.42087,2019-04-01,,,,51.0,93.0,50.5,,,,5.0,91.163801504814,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Kuda, warangal",17.98405,79.60204,2019-04-01,,,,70.0,,,,,,,94.0746619635508,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Mee-Seva, Warangal",17.98981,79.5995,2019-04-01,,,,70.0,89.0,54.0,,,,10.1,89.0561301460369,268.0
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,18.43915,79.1285600000001,2019-04-01,,,,75.0,113.0,61.2,,,,10.4,109.142857142857,279.0
"Jalasouda, Khammam ",17.251630000000034,80.15729000000005,Khammam,17.25163,80.15729,2019-04-01,,,,73.0,90.0,54.8,,,,9.9,89.8924897119342,125.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Choutuppal,17.25271,78.8961400000001,2019-04-01,,,,,61.0,25.9,,,,6.0,61.0,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,ECIL,,,2019-04-01,,,,76.0,120.0,70.5,,,,5.5,,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Jeedimetla,,,2019-04-01,,,,96.0,128.0,,,,,6.0,,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,,,2019-04-01,,,,51.0,93.0,50.5,,,,5.0,,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",17.98981,79.5995,2019-04-01,,,,70.0,,,,,,,89.0561301460369,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",17.98405,79.60204,2019-04-01,,,,70.0,89.0,54.0,,,,10.1,94.0746619635508,268.0
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,,,2019-04-01,,,,75.0,113.0,61.2,,,,10.4,,279.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,"Marketing Office Building, Beat Market, Hyd Road Nalgonda ",,,2019-04-01,,,,,61.0,25.9,,,,6.0,,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Nacharam, Police station ",17.4265800000001,78.5495900000001,2019-04-01,,,,76.0,120.0,70.5,,,,5.5,79.7995772842352,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Komaplly,,,2019-04-01,,,,96.0,128.0,,,,,6.0,,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,17.45876,78.4431000000001,2019-04-01,,,,51.0,93.0,50.5,,,,5.0,68.5193452380952,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,Balasamudram,18.0009900000001,79.5601800000001,2019-04-01,,,,70.0,,,,,,,87.0,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,18.0009900000001,79.5601800000001,2019-04-01,,,,70.0,89.0,54.0,,,,10.1,87.0,268.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Nalgonda,17.0571200000001,79.2684800000001,2019-04-01,,,,,61.0,25.9,,,,6.0,56.1851851851852,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Paradise, HMWS &SB Pump house ",17.43406,78.5154400000001,2019-05-01,,,,62.0,122.0,64.0,,,,5.4,114.222222222222,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,"Jeedimetla, Industrial Association building",17.53245,78.4576500000001,2019-05-01,,,,70.0,130.0,,,,,5.8,120.0,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,"Kukatpally, JNTU",17.48735,78.42087,2019-05-01,,,,55.0,106.0,48.0,,,,5.0,100.875,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Kuda, warangal",17.98405,79.60204,2019-05-01,,,,70.0,,,,,,,92.1481481481481,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Mee-Seva, Warangal",17.98981,79.5995,2019-05-01,,,,70.0,93.0,55.2,,,,9.5,93.0740740740741,268.0
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,18.43915,79.1285600000001,2019-05-01,,,,71.0,105.0,58.9,,,,10.2,103.222222222222,279.0
"Jalasouda, Khammam ",17.251630000000034,80.15729000000005,Khammam,17.25163,80.15729,2019-05-01,,,,68.0,88.0,53.6,,,,8.7,88.2222222222222,125.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Choutuppal,17.25271,78.8961400000001,2019-05-01,,,,,60.0,27.4,,,,5.4,60.1851851851852,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,ECIL,,,2019-05-01,,,,62.0,122.0,64.0,,,,5.4,,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Jeedimetla,,,2019-05-01,,,,70.0,130.0,,,,,5.8,,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,,,2019-05-01,,,,55.0,106.0,48.0,,,,5.0,,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",17.98981,79.5995,2019-05-01,,,,70.0,,,,,,,93.0740740740741,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",17.98405,79.60204,2019-05-01,,,,70.0,93.0,55.2,,,,9.5,92.1481481481481,268.0
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,,,2019-05-01,,,,71.0,105.0,58.9,,,,10.2,,279.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,"Marketing Office Building, Beat Market, Hyd Road Nalgonda ",,,2019-05-01,,,,,60.0,27.4,,,,5.4,,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Nacharam, Police station ",17.4265800000001,78.5495900000001,2019-05-01,,,,62.0,122.0,64.0,,,,5.4,95.5572177001842,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Komaplly,,,2019-05-01,,,,70.0,130.0,,,,,5.8,,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,17.45876,78.4431000000001,2019-05-01,,,,55.0,106.0,48.0,,,,5.0,76.5185185185185,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,Balasamudram,18.0009900000001,79.5601800000001,2019-05-01,,,,70.0,,,,,,,92.0,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,18.0009900000001,79.5601800000001,2019-05-01,,,,70.0,93.0,55.2,,,,9.5,92.0,268.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Nalgonda,17.0571200000001,79.2684800000001,2019-05-01,,,,,60.0,27.4,,,,5.4,56.1111111111111,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Paradise, HMWS &SB Pump house ",17.43406,78.5154400000001,2019-06-01,,,,60.0,103.0,44.4,,,,5.1,101.111111111111,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,"Jeedimetla, Industrial Association building",17.53245,78.4576500000001,2019-06-01,,,,53.0,109.0,,,,,5.3,104.666666666667,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,"Kukatpally, JNTU",17.48735,78.42087,2019-06-01,,,,38.0,77.0,37.0,,,,4.6,77.0,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Kuda, warangal",17.98405,79.60204,2019-06-01,,,,64.0,,,,,,,88.1666666666667,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Mee-Seva, Warangal",17.98981,79.5995,2019-06-01,,,,69.0,86.0,47.6,,,,8.6,85.6481481481482,268.0
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,18.43915,79.1285600000001,2019-06-01,,,,69.0,100.0,50.5,,,,9.1,99.4444444444444,279.0
"Jalasouda, Khammam ",17.251630000000034,80.15729000000005,Khammam,17.25163,80.15729,2019-06-01,,,,64.0,81.0,46.9,,,,8.6,81.3888888888889,125.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Choutuppal,17.25271,78.8961400000001,2019-06-01,,,,,63.0,25.6,,,,5.6,63.2592592592593,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,ECIL,,,2019-06-01,,,,60.0,103.0,44.4,,,,5.1,,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Jeedimetla,,,2019-06-01,,,,53.0,109.0,,,,,5.3,,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,,,2019-06-01,,,,38.0,77.0,37.0,,,,4.6,,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",17.98981,79.5995,2019-06-01,,,,64.0,,,,,,,85.6481481481482,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",17.98405,79.60204,2019-06-01,,,,69.0,86.0,47.6,,,,8.6,88.1666666666667,268.0
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,,,2019-06-01,,,,69.0,100.0,50.5,,,,9.1,,279.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,"Marketing Office Building, Beat Market, Hyd Road Nalgonda ",,,2019-06-01,,,,,63.0,25.6,,,,5.6,,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Nacharam, Police station ",17.4265800000001,78.5495900000001,2019-06-01,,,,60.0,103.0,44.4,,,,5.1,63.9863151261836,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Komaplly,,,2019-06-01,,,,53.0,109.0,,,,,5.3,,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,17.45876,78.4431000000001,2019-06-01,,,,38.0,77.0,37.0,,,,4.6,52.0,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,Balasamudram,18.0009900000001,79.5601800000001,2019-06-01,,,,64.0,,,,,,,82.4260912698416,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,18.0009900000001,79.5601800000001,2019-06-01,,,,69.0,86.0,47.6,,,,8.6,82.4260912698416,268.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Nalgonda,17.0571200000001,79.2684800000001,2019-06-01,,,,,63.0,25.6,,,,5.6,59.7777777777778,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Paradise, HMWS &SB Pump house ",17.43406,78.5154400000001,2019-07-01,,,,60.0,92.0,41.0,,,,5.1,91.0,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,"Jeedimetla, Industrial Association building",17.53245,78.4576500000001,2019-07-01,,,,59.0,92.0,,,,,5.1,91.0,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,"Kukatpally, JNTU",17.48735,78.42087,2019-07-01,,,,29.0,74.0,31.6,,,,4.5,74.0,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Kuda, warangal",17.98405,79.60204,2019-07-01,,,,66.0,,,,,,,89.1481481481481,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Mee-Seva, Warangal",17.98981,79.5995,2019-07-01,,,,57.0,87.0,45.8,,,,8.5,86.8703703703704,268.0
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,18.43915,79.1285600000001,2019-07-01,,,,63.0,100.0,47.8,,,,9.1,99.5555555555556,279.0
"Jalasouda, Khammam ",17.251630000000034,80.15729000000005,Khammam,17.25163,80.15729,2019-07-01,,,,61.0,77.0,49.8,,,,8.1,77.2915668437642,125.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Choutuppal,17.25271,78.8961400000001,2019-07-01,,,,,60.0,25.6,,,,5.7,60.0,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,ECIL,,,2019-07-01,,,,60.0,92.0,41.0,,,,5.1,,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Jeedimetla,,,2019-07-01,,,,59.0,92.0,,,,,5.1,,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,,,2019-07-01,,,,29.0,74.0,31.6,,,,4.5,,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",17.98981,79.5995,2019-07-01,,,,66.0,,,,,,,86.8703703703704,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",17.98405,79.60204,2019-07-01,,,,57.0,87.0,45.8,,,,8.5,89.1481481481481,268.0
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,,,2019-07-01,,,,63.0,100.0,47.8,,,,9.1,,279.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,"Marketing Office Building, Beat Market, Hyd Road Nalgonda ",,,2019-07-01,,,,,60.0,25.6,,,,5.7,,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Nacharam, Police station ",17.4265800000001,78.5495900000001,2019-07-01,,,,60.0,92.0,41.0,,,,5.1,70.0535517104021,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Komaplly,,,2019-07-01,,,,59.0,92.0,,,,,5.1,,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,17.45876,78.4431000000001,2019-07-01,,,,29.0,74.0,31.6,,,,4.5,40.0,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,Balasamudram,18.0009900000001,79.5601800000001,2019-07-01,,,,66.0,,,,,,,84.0,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,18.0009900000001,79.5601800000001,2019-07-01,,,,57.0,87.0,45.8,,,,8.5,84.0,268.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Nalgonda,17.0571200000001,79.2684800000001,2019-07-01,,,,,60.0,25.6,,,,5.7,55.0,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Paradise, HMWS &SB Pump house ",17.43406,78.5154400000001,2019-08-01,,,,37.0,71.0,44.2,,,,4.9,70.8888888888889,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,"Jeedimetla, Industrial Association building",17.53245,78.4576500000001,2019-08-01,,,,47.0,84.0,,,,,5.1,83.0,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,"Kukatpally, JNTU",17.48735,78.42087,2019-08-01,,,,21.0,66.0,29.6,,,,4.4,66.0,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Kuda, warangal",17.98405,79.60204,2019-08-01,,,,68.0,,,,,,,81.7291666666667,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Mee-Seva, Warangal",17.98981,79.5995,2019-08-01,,,,67.0,80.0,47.3,,,,8.4,79.875,268.0
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,18.43915,79.1285600000001,2019-08-01,,,,74.0,102.0,51.8,,,,8.5,99.375,279.0
"Jalasouda, Khammam ",17.251630000000034,80.15729000000005,Khammam,17.25163,80.15729,2019-08-01,,,,60.0,84.0,48.5,,,,8.4,84.0833333333334,125.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Choutuppal,17.25271,78.8961400000001,2019-08-01,,,,,61.0,24.5,,,,4.9,60.9166666666667,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,ECIL,,,2019-08-01,,,,37.0,71.0,44.2,,,,4.9,,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Jeedimetla,,,2019-08-01,,,,47.0,84.0,,,,,5.1,,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,,,2019-08-01,,,,21.0,66.0,29.6,,,,4.4,,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",17.98981,79.5995,2019-08-01,,,,68.0,,,,,,,79.875,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",17.98405,79.60204,2019-08-01,,,,67.0,80.0,47.3,,,,8.4,81.7291666666667,268.0
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,,,2019-08-01,,,,74.0,102.0,51.8,,,,8.5,,279.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,"Marketing Office Building, Beat Market, Hyd Road Nalgonda ",,,2019-08-01,,,,,61.0,24.5,,,,4.9,,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Nacharam, Police station ",17.4265800000001,78.5495900000001,2019-08-01,,,,37.0,71.0,44.2,,,,4.9,67.0,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Komaplly,,,2019-08-01,,,,47.0,84.0,,,,,5.1,,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,17.45876,78.4431000000001,2019-08-01,,,,21.0,66.0,29.6,,,,4.4,38.0,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,Balasamudram,18.0009900000001,79.5601800000001,2019-08-01,,,,68.0,,,,,,,78.8690476190478,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,18.0009900000001,79.5601800000001,2019-08-01,,,,67.0,80.0,47.3,,,,8.4,78.8690476190478,268.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Nalgonda,17.0571200000001,79.2684800000001,2019-08-01,,,,,61.0,24.5,,,,4.9,57.2916666666667,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Paradise, HMWS &SB Pump house ",17.43406,78.5154400000001,2019-09-01,,,,31.0,81.0,39.9,,,,5.4,81.1289772883053,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,"Jeedimetla, Industrial Association building",17.53245,78.4576500000001,2019-09-01,,,,42.0,87.0,,,,,5.4,87.0,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,"Kukatpally, JNTU",17.48735,78.42087,2019-09-01,,,,22.0,73.0,31.2,,,,4.7,73.0,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Kuda, warangal",17.98405,79.60204,2019-09-01,,,,64.0,,,,,,,75.5416666666667,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Mee-Seva, Warangal",17.98981,79.5995,2019-09-01,,,,61.0,73.0,46.9,,,,7.9,72.9166666666667,268.0
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,18.43915,79.1285600000001,2019-09-01,,,,64.0,97.0,51.2,,,,8.0,96.75,279.0
"Jalasouda, Khammam ",17.251630000000034,80.15729000000005,Khammam,17.25163,80.15729,2019-09-01,,,,64.0,78.0,49.7,,,,8.0,77.9259259259259,125.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Choutuppal,17.25271,78.8961400000001,2019-09-01,,,,,61.0,24.1,,,,4.5,61.037037037037,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,ECIL,,,2019-09-01,,,,31.0,81.0,39.9,,,,5.4,,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Jeedimetla,,,2019-09-01,,,,42.0,87.0,,,,,5.4,,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,,,2019-09-01,,,,22.0,73.0,31.2,,,,4.7,,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",17.98981,79.5995,2019-09-01,,,,64.0,,,,,,,72.9166666666667,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",17.98405,79.60204,2019-09-01,,,,61.0,73.0,46.9,,,,7.9,75.5416666666667,268.0
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,,,2019-09-01,,,,64.0,97.0,51.2,,,,8.0,,279.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,"Marketing Office Building, Beat Market, Hyd Road Nalgonda ",,,2019-09-01,,,,,61.0,24.1,,,,4.5,,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Nacharam, Police station ",17.4265800000001,78.5495900000001,2019-09-01,,,,31.0,81.0,39.9,,,,5.4,73.4312701531003,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Komaplly,,,2019-09-01,,,,42.0,87.0,,,,,5.4,,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,17.45876,78.4431000000001,2019-09-01,,,,22.0,73.0,31.2,,,,4.7,51.0,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,Balasamudram,18.0009900000001,79.5601800000001,2019-09-01,,,,64.0,,,,,,,78.968253968254,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,18.0009900000001,79.5601800000001,2019-09-01,,,,61.0,73.0,46.9,,,,7.9,78.968253968254,268.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Nalgonda,17.0571200000001,79.2684800000001,2019-09-01,,,,,61.0,24.1,,,,4.5,56.7777777777778,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Paradise, HMWS &SB Pump house ",17.43406,78.5154400000001,2019-10-01,,,,25.0,111.0,51.6,,,,6.5,105.0,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,"Jeedimetla, Industrial Association building",17.53245,78.4576500000001,2019-10-01,,,,35.0,109.0,,,,,5.8,103.0,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,"Kukatpally, JNTU",17.48735,78.42087,2019-10-01,,,,27.0,88.0,31.2,,,,5.0,88.0,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Kuda, warangal",17.98405,79.60204,2019-10-01,,,,63.0,,,,,,,91.0,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Mee-Seva, Warangal",17.98981,79.5995,2019-10-01,,,,60.0,85.0,48.4,,,,7.4,85.3333333333333,268.0
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,18.43915,79.1285600000001,2019-10-01,,,,66.0,104.0,50.1,,,,7.4,102.0,279.0
"Jalasouda, Khammam ",17.251630000000034,80.15729000000005,Khammam,17.25163,80.15729,2019-10-01,,,,61.0,86.0,50.8,,,,7.1,85.9444444444445,125.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Choutuppal,17.25271,78.8961400000001,2019-10-01,,,,,68.0,25.4,,,,5.1,67.8148148148148,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,ECIL,,,2019-10-01,,,,25.0,111.0,51.6,,,,6.5,,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Jeedimetla,,,2019-10-01,,,,35.0,109.0,,,,,5.8,,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,,,2019-10-01,,,,27.0,88.0,31.2,,,,5.0,,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,"Mee-Seva, Warangal",17.98981,79.5995,2019-10-01,,,,63.0,,,,,,,85.3333333333333,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",17.98405,79.60204,2019-10-01,,,,60.0,85.0,48.4,,,,7.4,91.0,268.0
" DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,,,2019-10-01,,,,66.0,104.0,50.1,,,,7.4,,279.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,"Marketing Office Building, Beat Market, Hyd Road Nalgonda ",,,2019-10-01,,,,,68.0,25.4,,,,5.1,,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Nacharam, Police station ",17.4265800000001,78.5495900000001,2019-10-01,,,,25.0,111.0,51.6,,,,6.5,87.0,528.0
"Jeedimetla, Industrial Association building",17.53245000000004,78.45765000000006,Komaplly,,,2019-10-01,,,,35.0,109.0,,,,,5.8,,571.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,17.45876,78.4431000000001,2019-10-01,,,,27.0,88.0,31.2,,,,5.0,92.741935483871,554.0
"KUDA, Warangal",17.984050000000025,79.60204000000004,Balasamudram,18.0009900000001,79.5601800000001,2019-10-01,,,,63.0,,,,,,,82.75,271.0
" Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,18.0009900000001,79.5601800000001,2019-10-01,,,,60.0,85.0,48.4,,,,7.4,82.75,268.0
"Choutuppal, Nalgonda",17.22973904507148,79.07401498053754,Nalgonda,17.0571200000001,79.2684800000001,2019-10-01,,,,,68.0,25.4,,,,5.1,62.7407407407407,322.0
"Paradise, HMWS &SB Pump house ",17.434060000000045,78.51544000000007,"Paradise, HMWS &SB Pump house ",17.43406,78.5154400000001,2019-11-01,,,,38.0,99.0,47.4,,,,6.8,101.909090909091,528.0
